ThinkTankPoliticalWing,ThinkTankName,ThinkTankFoundedOn,OfficerId,OfficerName,OfficerRole,OfficerAppointedOn,OfficerResignedOn,CompanyNumber,CompanyName,CompanyDateOfCreation,CompanyDateOfCessation,CompanySicCode,CompanySicCodeCategory,CompanySicCodeDescription
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,01/09/1999,30/04/2002,03836877,Westminster Securitisation Limited,01/09/1999,29/01/2019,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,03/11/1999,30/04/2002,03425314,Barchester Assisted Living Properties (Southgate) Limited,20/08/1997,,41100,Construction,Development of building projects
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,03/11/1999,30/04/2002,03425315,Barchester Assisted Living Properties (Chorleywood) Limited,20/08/1997,,41100,Construction,Development of building projects
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,26/04/1999,30/04/2002,01946682,Westminster Health Care New Limited,12/09/1985,03/06/2014,86900,Human health and social work activities,Other human health activities
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,28/04/1999,30/04/2002,01580744,Westminster Health Care Group Limited,17/08/1981,29/01/2019,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,03/11/1999,30/04/2002,02851607,Barchester Assisted Living Properties Limited,08/09/1993,,96090,Other service activities,Other service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,22/09/1999,30/04/2002,03848577,Westminster Investments (Uk),22/09/1999,03/06/2014,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,06/01/2000,30/04/2002,02451428,Ihi Limited,12/12/1989,03/06/2014,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,07/03/2000,30/04/2002,03486535,Westminster Health Care (Nh) Limited,29/12/1997,03/06/2014,86900,Human health and social work activities,Other human health activities
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,06/01/2000,30/04/2002,03752528,Westminster Beaumont (Peterborough) Limited,14/04/1999,03/06/2014,68320,Real estate activities,Management of real estate on a fee or contract basis
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,26/04/1999,30/04/2002,01671730,Westminster Beaumont Limited,13/10/1982,03/06/2014,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,06/01/2000,30/04/2002,02264927,Burleigh House Properties Limited,06/06/1988,03/06/2014,41100,Construction,Development of building projects
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,26/04/1999,31/10/2001,03353584,Westminster Homecare Limited,16/04/1997,,86900,Human health and social work activities,Other human health activities
Left,Institute for Public Policy Research,01/01/1986,zhwqu-rjJVVZwyOyqgVECCRMVCA,Gail Ruth Rebuck,Director,16/04/2003,29/04/2009,03282879,The Publishers Association Limited,22/11/1996,,94120,Other service activities,Activities of professional membership organisations
Left,Institute for Public Policy Research,01/01/1986,zhwqu-rjJVVZwyOyqgVECCRMVCA,Gail Ruth Rebuck,Secretary,25/06/1997,07/04/2003,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,zhwqu-rjJVVZwyOyqgVECCRMVCA,Gail Ruth Rebuck,Director,08/12/1994,07/04/2003,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,BoONylGrNiZR78WxIIOy8SeZWuU,Dame Jane Elisabeth Roberts,Director,11/12/1991,17/01/2001,02069107,Castlehaven Community Association,30/10/1986,,88990,Human health and social work activities,Other social work activities without accommodation n.e.c.
Left,Institute for Public Policy Research,01/01/1986,oeOw2E2hpNbGRS6zKpht7ls9w2I,Dr Margaret Ebunoluwa Aderin,Director,03/11/2004,,05277397,Science Innovation Limited,03/11/2004,,59112,Information and communication,Video production activities
Left,Institute for Public Policy Research,01/01/1986,oeOw2E2hpNbGRS6zKpht7ls9w2I,Dr Margaret Ebunoluwa Aderin,Director,03/11/2004,,05277397,Science Innovation Limited,03/11/2004,,72190,"Professional, scientific and technical activities",Other research and experimental development on natural sciences and engineering
Left,Institute for Public Policy Research,01/01/1986,oeOw2E2hpNbGRS6zKpht7ls9w2I,Dr Margaret Ebunoluwa Aderin,Director,03/11/2004,,05277397,Science Innovation Limited,03/11/2004,,85590,Education,Other education n.e.c.
Left,Institute for Public Policy Research,01/01/1986,oeOw2E2hpNbGRS6zKpht7ls9w2I,Dr Margaret Ebunoluwa Aderin,Director,03/11/2004,,05277397,Science Innovation Limited,03/11/2004,,90010,"Arts, entertainment and recreation",Performing arts
Left,Institute for Public Policy Research,01/01/1986,avHkxkLiMfhOSpOIOM8hjkh7QLU,Lord Andrew Adonis,Director,27/03/2001,26/03/2004,03918992,Policy Network and Communications Ltd,31/01/2000,08/02/2022,85590,Education,Other education n.e.c.
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Secretary,20/08/1992,12/07/2017,02741628,Castaway Television Productions Limited,20/08/1992,,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,20/08/1992,12/07/2017,02741628,Castaway Television Productions Limited,20/08/1992,,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,16/01/2001,01/11/2012,04006623,Asos Plc,02/06/2000,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,28/04/2003,25/09/2008,04293133,Rich Mix Cultural Foundation,25/09/2001,,90040,"Arts, entertainment and recreation",Operation of arts facilities
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,12/09/2001,11/10/2006,04001973,Shine Limited,22/05/2000,,59113,Information and communication,Television programme production activities
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,21/03/2002,12/07/2006,04383538,Chorion Limited,27/02/2002,16/01/2021,96090,Other service activities,Other service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,09/05/2001,30/11/2002,00735040,English National Ballet,10/09/1962,,90010,"Arts, entertainment and recreation",Performing arts
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,16/02/2001,22/11/2002,03901656,World Television Group Plc.,23/12/1999,11/09/2014,59112,Information and communication,Video production activities
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,28/01/2002,14/11/2002,03903499,The Digital Radio Group (London) Limited,04/01/2000,,60100,Information and communication,Radio broadcasting
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,02/12/1998,24/01/2002,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,22/09/2000,20/12/2000,04078449,Ragdoll 2000 Limited,21/09/2000,10/05/2016,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,25/10/1993,08/12/2000,02853485,Planet 24 Productions Limited,15/09/1993,20/12/2016,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Left,Institute for Public Policy Research,01/01/1986,31Q57QVgdsV-LgNK3WRCDEgEwH8,Anthony Barnes Atkinson,Director,13/08/2001,01/01/2017,04269365,Nuffield Properties Limited,13/08/2001,19/10/2021,41100,Construction,Development of building projects
Left,Institute for Public Policy Research,01/01/1986,31Q57QVgdsV-LgNK3WRCDEgEwH8,Anthony Barnes Atkinson,Director,16/05/1996,07/12/2002,01676971,Oxford Institute for Energy Studies,10/11/1982,,72190,"Professional, scientific and technical activities",Other research and experimental development on natural sciences and engineering
Left,Institute for Public Policy Research,01/01/1986,31Q57QVgdsV-LgNK3WRCDEgEwH8,Anthony Barnes Atkinson,Director,05/06/1996,09/01/2002,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,0NPAzZeYsiepcJhMLm3jsfADudc,Barbara Baroness Young of Old Scone,Director,08/12/1999,21/05/2009,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,0NPAzZeYsiepcJhMLm3jsfADudc,Barbara Baroness Young of Old Scone,Director,30/05/2000,25/10/2000,03936645,Awg Parent Co Limited,29/02/2000,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,0NPAzZeYsiepcJhMLm3jsfADudc,Barbara Baroness Young of Old Scone,Director,01/08/1998,10/10/2000,02366618,Awg Group Limited,01/04/1989,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,0SCdx2Li3rw9F903_P1JbjMWSMo,Professor Paul Patrick Gordon Bateson,Director,01/03/2000,02/02/2016,03694613,The Charles Darwin Trust,13/01/1999,,85590,Education,Other education n.e.c.
Left,Institute for Public Policy Research,01/01/1986,s9L1ioNTk6nSsXROCZx3FLnPjVQ,Professor the Lord Sushantha Kumar Bhattacharyya,Director,24/09/1997,21/05/2009,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,mRk674lOPgHygFaYswHhxy6F5pA,Rodney Kevan Bickerstaffe,Director,16/01/2002,30/01/2012,02041438,National Museum of Labour History(the),28/07/1986,,91012,"Arts, entertainment and recreation",Archives activities
Left,Institute for Public Policy Research,01/01/1986,mRk674lOPgHygFaYswHhxy6F5pA,Rodney Kevan Bickerstaffe,Director,16/01/2002,30/01/2012,02041438,National Museum of Labour History(the),28/07/1986,,91020,"Arts, entertainment and recreation",Museums activities
Left,Institute for Public Policy Research,01/01/1986,mRk674lOPgHygFaYswHhxy6F5pA,Rodney Kevan Bickerstaffe,Director,16/01/2002,30/01/2012,02041438,National Museum of Labour History(the),28/07/1986,,91030,"Arts, entertainment and recreation",Operation of historical sites and buildings and similar visitor attractions
Left,Institute for Public Policy Research,01/01/1986,mRk674lOPgHygFaYswHhxy6F5pA,Rodney Kevan Bickerstaffe,Director,25/06/1997,14/03/2001,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,2Y6_yIk8NVHxDcqiUwyIrmju-Js,Lord Clive Brooke,Director,25/06/1997,05/06/2009,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,2Y6_yIk8NVHxDcqiUwyIrmju-Js,Lord Clive Brooke,Director,10/06/2002,02/04/2007,02669437,Aona,09/12/1991,30/11/2021,88990,Human health and social work activities,Other social work activities without accommodation n.e.c.
Left,Institute for Public Policy Research,01/01/1986,2Y6_yIk8NVHxDcqiUwyIrmju-Js,Lord Clive Brooke,Director,26/07/2001,25/07/2006,04152329,Nats Employee Sharetrust Limited,01/02/2001,,51101,Transportation and storage,Scheduled passenger air transport
Left,Institute for Public Policy Research,01/01/1986,2Y6_yIk8NVHxDcqiUwyIrmju-Js,Lord Clive Brooke,Director,26/07/2001,25/07/2006,04138218,Nats Holdings Limited,10/01/2001,,51101,Transportation and storage,Scheduled passenger air transport
Left,Institute for Public Policy Research,01/01/1986,2Y6_yIk8NVHxDcqiUwyIrmju-Js,Lord Clive Brooke,Director,20/05/1999,13/03/2000,03773722,Unions 21,20/05/1999,,94200,Other service activities,Activities of trade unions
Left,Institute for Public Policy Research,01/01/1986,jbpz-z_VmeIOB5v_7AV_gnKRfZw,Judith Ann Church,Director,29/10/2001,30/01/2008,03239583,Breast Cancer Now Research Lotteries Limited,14/08/1996,11/05/2021,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,jbpz-z_VmeIOB5v_7AV_gnKRfZw,Judith Ann Church,Director,28/06/2001,30/09/2003,03042176,Prospects Services,30/03/1995,,85600,Education,Educational support services
Left,Institute for Public Policy Research,01/01/1986,hSm1SKT-r6LAuaZds-G-hE4iDt8,Charles Rodway Clarke,Director,03/07/1999,14/10/2009,03242419,Aylesford Street (Management) Limited,21/08/1996,,98000,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Residents property management
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,08/12/2004,26/09/2011,01781526,Campaign for Freedom of Information,30/12/1983,,63990,Information and communication,Other information service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,18/03/1998,06/08/2009,01485560,Dartington Hall Trust(the),14/03/1980,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,18/03/1998,06/08/2009,01485560,Dartington Hall Trust(the),14/03/1980,,85421,Education,First-degree level higher education
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,18/03/1998,06/08/2009,01485560,Dartington Hall Trust(the),14/03/1980,,85422,Education,Post-graduate level higher education
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,18/03/1998,06/08/2009,01485560,Dartington Hall Trust(the),14/03/1980,,91030,"Arts, entertainment and recreation",Operation of historical sites and buildings and similar visitor attractions
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,18/03/1998,06/08/2009,00985306,Dartington Hall Trust Corporation Limited (the),23/07/1970,03/07/2012,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,06/03/2000,13/05/2009,03900741,School for Social Entrepreneurs,22/12/1999,,85590,Education,Other education n.e.c.
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,20/09/1997,12/10/2005,01513190,Progressive Farming Trust Limited,19/08/1980,,01610,"Agriculture, Forestry and Fishing",Support activities for crop production
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,20/09/1997,12/10/2005,01513190,Progressive Farming Trust Limited,19/08/1980,,01629,"Agriculture, Forestry and Fishing",Support activities for animal production (other than farm animal boarding and care) n.e.c.
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,20/09/1997,12/10/2005,01513190,Progressive Farming Trust Limited,19/08/1980,,72190,"Professional, scientific and technical activities",Other research and experimental development on natural sciences and engineering
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,16/07/2001,25/07/2005,04180639,The Foundation for Social Entrepreneurs,15/03/2001,,96090,Other service activities,Other service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,01/10/1999,31/12/2002,01419899,Employee Ownership Association,15/05/1979,,94110,Other service activities,Activities of business and employers membership organisations
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,23/06/1999,17/10/2001,02841302,Education Extra,02/08/1993,21/01/2014,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Left,Institute for Public Policy Research,01/01/1986,LZUKO9CyXI6v9G5iiveqp6WyuoI,James Peter Cornford,Director,07/06/1995,15/03/2000,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,T2vEGFuOH2QwwkH_rjNgA7Qc90Q,Lord Bernard Donoughue,Director,12/08/2004,22/03/2005,05205068,The Elephant Eaters Club Ltd,12/08/2004,24/09/2013,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Left,Institute for Public Policy Research,01/01/1986,T2vEGFuOH2QwwkH_rjNgA7Qc90Q,Lord Bernard Donoughue,Director,21/07/2004,13/01/2005,03574225,Strata Technology Limited,03/06/1998,,71121,"Professional, scientific and technical activities",Engineering design activities for industrial process and production
Left,Institute for Public Policy Research,01/01/1986,T2vEGFuOH2QwwkH_rjNgA7Qc90Q,Lord Bernard Donoughue,Director,21/07/2004,13/01/2005,03574225,Strata Technology Limited,03/06/1998,,71129,"Professional, scientific and technical activities",Other engineering activities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02823554,Q College Property Limited,02/06/1993,,35140,"Electricity, gas, steam and air conditioning supply",Trade of electricity
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02823554,Q College Property Limited,02/06/1993,,35230,"Electricity, gas, steam and air conditioning supply",Trade of gas through mains
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02913373,Q C Enterprises Limited,28/03/1994,,55900,Accommodation and food service activities,Other accommodation
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02913373,Q C Enterprises Limited,28/03/1994,,56210,Accommodation and food service activities,Event catering activities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,26/07/2000,01/01/2011,04041367,I.P.P.R. Trading Limited,26/07/2000,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,02/07/1996,31/03/2007,01916825,Cambridge Econometrics Limited,28/05/1985,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,01/09/2003,31/12/2006,00547018,Royal Ballet School,31/03/1955,,85310,Education,General secondary education
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,01/09/2003,31/12/2006,00547018,Royal Ballet School,31/03/1955,,85320,Education,Technical and vocational secondary education
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,29/01/1998,31/01/2006,00480523,Royal Opera House Covent Garden Foundation,01/04/1950,,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,29/01/1998,31/01/2006,00480523,Royal Opera House Covent Garden Foundation,01/04/1950,,90040,"Arts, entertainment and recreation",Operation of arts facilities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,29/01/1998,31/01/2006,00480523,Royal Opera House Covent Garden Foundation,01/04/1950,,91030,"Arts, entertainment and recreation",Operation of historical sites and buildings and similar visitor attractions
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,27/01/2000,31/03/2004,01120214,The Commercial Radio Companies Association Limited,27/06/1973,15/05/2018,94990,Other service activities,Activities of other membership organisations n.e.c.
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,24/10/1994,31/03/2001,00955957,Itv Broadcasting Limited,11/06/1969,,59113,Information and communication,Television programme production activities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,01/10/1997,29/09/2000,01004509,Freeway Cam (Uk) Limited,11/03/1971,,64999,Financial and insurance activities,Financial intermediation not elsewhere classified
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,01/10/1997,29/09/2000,02631250,European Co-Production Fund Limited,22/07/1991,,59111,Information and communication,Motion picture production activities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,24/10/1998,29/09/2000,01268342,National Film Development Fund,12/07/1976,,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,01/10/1997,29/09/2000,02908542,British Screen Rights Limited,10/03/1994,,59131,Information and communication,Motion picture distribution activities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,01/10/1997,29/09/2000,01910848,British Screen Finance Limited,02/05/1985,,59111,Information and communication,Motion picture production activities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,01/10/1997,29/09/2000,03191007,The Greenlight Fund Limited,26/04/1996,,59111,Information and communication,Motion picture production activities
Left,Institute for Public Policy Research,01/01/1986,Py_d0D91KF6AWUtlaMfCqSFMuGY,John Walter Edmonds,Director,26/03/2003,27/09/2013,04649291,Carbon Trust Investments Limited,28/01/2003,,64303,Financial and insurance activities,Activities of venture and development capital companies
Left,Institute for Public Policy Research,01/01/1986,Py_d0D91KF6AWUtlaMfCqSFMuGY,John Walter Edmonds,Director,13/07/2001,27/09/2013,04190230,The Carbon Trust,29/03/2001,,74901,"Professional, scientific and technical activities",Environmental consulting activities
Left,Institute for Public Policy Research,01/01/1986,Py_d0D91KF6AWUtlaMfCqSFMuGY,John Walter Edmonds,Director,13/07/2001,27/09/2013,04190230,The Carbon Trust,29/03/2001,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Left,Institute for Public Policy Research,01/01/1986,Py_d0D91KF6AWUtlaMfCqSFMuGY,John Walter Edmonds,Director,09/03/2004,16/07/2013,05068355,Salix Finance Ltd,09/03/2004,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Left,Institute for Public Policy Research,01/01/1986,Py_d0D91KF6AWUtlaMfCqSFMuGY,John Walter Edmonds,Director,05/02/2002,01/10/2003,04089943,Tuc Stakeholder Trustees Ltd,13/10/2000,03/10/2017,65300,Financial and insurance activities,Pension funding
Left,Institute for Public Policy Research,01/01/1986,7Ahp-QM3CJ_nPi3uWRcOSr52H9o,Lord Robert Gavron of Highgate,Director,04/12/1991,01/01/2010,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,7Ahp-QM3CJ_nPi3uWRcOSr52H9o,Lord Robert Gavron of Highgate,Director,12/02/2004,31/12/2005,05042279,Paul Hamlyn Foundation,12/02/2004,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,7Ahp-QM3CJ_nPi3uWRcOSr52H9o,Lord Robert Gavron of Highgate,Director,03/03/1995,31/10/2001,02280277,National Gallery Global Limited,26/07/1988,,47789,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other retail sale of new goods in specialised stores (not commercial art galleries and opticians)
Left,Institute for Public Policy Research,01/01/1986,7Ahp-QM3CJ_nPi3uWRcOSr52H9o,Lord Robert Gavron of Highgate,Director,03/03/1995,31/10/2001,02280277,National Gallery Global Limited,26/07/1988,,47910,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale via mail order houses or via Internet
Left,Institute for Public Policy Research,01/01/1986,7Ahp-QM3CJ_nPi3uWRcOSr52H9o,Lord Robert Gavron of Highgate,Director,03/03/1995,31/10/2001,02280277,National Gallery Global Limited,26/07/1988,,56101,Accommodation and food service activities,Licenced restaurants
Left,Institute for Public Policy Research,01/01/1986,7Ahp-QM3CJ_nPi3uWRcOSr52H9o,Lord Robert Gavron of Highgate,Director,03/03/1995,31/10/2001,02280277,National Gallery Global Limited,26/07/1988,,58110,Information and communication,Book publishing
Left,Institute for Public Policy Research,01/01/1986,7Ahp-QM3CJ_nPi3uWRcOSr52H9o,Lord Robert Gavron of Highgate,Director,30/09/1997,24/09/2001,03444689,The Ngt Foundation,30/09/1997,,91020,"Arts, entertainment and recreation",Museums activities
Left,Institute for Public Policy Research,01/01/1986,7Ahp-QM3CJ_nPi3uWRcOSr52H9o,Lord Robert Gavron of Highgate,Director,13/01/1997,29/02/2000,00094531,Guardian Media Group Plc,09/08/1907,,58130,Information and communication,Publishing of newspapers
Left,Institute for Public Policy Research,01/01/1986,E3htNNJkXUengcgKvbV8AedQOJU,Dr Christopher Shaw Gibson Smith,Director,01/05/2003,01/07/2015,02075721,London Stock Exchange Plc,19/11/1986,,66110,Financial and insurance activities,Administration of financial markets
Left,Institute for Public Policy Research,01/01/1986,E3htNNJkXUengcgKvbV8AedQOJU,Dr Christopher Shaw Gibson Smith,Director,01/01/2003,31/12/2012,00621920,British Land Company Public Limited Company(the),26/02/1959,,41100,Construction,Development of building projects
