ThinkTankPoliticalWing,ThinkTankName,ThinkTankFoundedOn,OfficerId,OfficerName,OfficerRole,OfficerAppointedOn,OfficerResignedOn,CompanyNumber,CompanyName,CompanyDateOfCreation,CompanyDateOfCessation,CompanySicCode,CompanySicCodeCategory,CompanySicCodeDescription
Left,Institute for Public Policy Research,01/01/1986,E3htNNJkXUengcgKvbV8AedQOJU,Dr Christopher Shaw Gibson Smith,Director,01/09/2001,31/08/2005,04129273,Nats (En Route) Public Limited Company,21/12/2000,,51101,Transportation and storage,Scheduled passenger air transport
Left,Institute for Public Policy Research,01/01/1986,E3htNNJkXUengcgKvbV8AedQOJU,Dr Christopher Shaw Gibson Smith,Director,01/09/2001,31/08/2005,03155567,Nats Limited,31/01/1996,,51101,Transportation and storage,Scheduled passenger air transport
Left,Institute for Public Policy Research,01/01/1986,E3htNNJkXUengcgKvbV8AedQOJU,Dr Christopher Shaw Gibson Smith,Director,01/09/2001,31/08/2005,04138218,Nats Holdings Limited,10/01/2001,,51101,Transportation and storage,Scheduled passenger air transport
Left,Institute for Public Policy Research,01/01/1986,E3htNNJkXUengcgKvbV8AedQOJU,Dr Christopher Shaw Gibson Smith,Director,01/09/2001,31/08/2005,04129270,Nats (Services) Limited,21/12/2000,,51101,Transportation and storage,Scheduled passenger air transport
Left,Institute for Public Policy Research,01/01/1986,E3htNNJkXUengcgKvbV8AedQOJU,Dr Christopher Shaw Gibson Smith,Director,25/03/2002,10/06/2005,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,E3htNNJkXUengcgKvbV8AedQOJU,Dr Christopher Shaw Gibson Smith,Director,01/01/1999,05/05/2005,SC095000,Lloyds Banking Group Plc,21/10/1985,,64205,Financial and insurance activities,Activities of financial services holding companies
Left,Institute for Public Policy Research,01/01/1986,E3htNNJkXUengcgKvbV8AedQOJU,Dr Christopher Shaw Gibson Smith,Director,30/06/1999,05/05/2005,00002065,Lloyds Bank Plc,20/04/1865,,64191,Financial and insurance activities,Banks
Left,Institute for Public Policy Research,01/01/1986,IAQL27D4e1TGlNA5kB3X-o-CmME,Professor Lord Giddens,Director,22/08/2005,17/09/2008,04007132,Premier League Stadium Fund Limited,30/05/2000,,93199,"Arts, entertainment and recreation",Other sports activities
Left,Institute for Public Policy Research,01/01/1986,IAQL27D4e1TGlNA5kB3X-o-CmME,Professor Lord Giddens,Director,22/08/2005,17/09/2008,03876305,The Football Foundation,12/11/1999,,93199,"Arts, entertainment and recreation",Other sports activities
Left,Institute for Public Policy Research,01/01/1986,IAQL27D4e1TGlNA5kB3X-o-CmME,Professor Lord Giddens,Director,13/09/2006,21/04/2008,03918992,Policy Network and Communications Ltd,31/01/2000,08/02/2022,85590,Education,Other education n.e.c.
Left,Institute for Public Policy Research,01/01/1986,IAQL27D4e1TGlNA5kB3X-o-CmME,Professor Lord Giddens,Director,05/06/1996,19/11/2005,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,XyJHW2atW15nD69n8FEPCLOarh8,Herman George Guseley,Director,10/08/2004,,05051817,Focus F.I.R.S.T. (Uk) Limited,23/02/2004,,85520,Education,Cultural education
Left,Institute for Public Policy Research,01/01/1986,XyJHW2atW15nD69n8FEPCLOarh8,Herman George Guseley,Director,23/12/1999,,03898974,Priae,23/12/1999,23/04/2013,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,XyJHW2atW15nD69n8FEPCLOarh8,Herman George Guseley,Director,25/11/1997,20/04/2019,03388001,Kick It Out,12/06/1997,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,XyJHW2atW15nD69n8FEPCLOarh8,Herman George Guseley,Director,19/02/2007,01/08/2018,06113575,Chandran Foundation,19/02/2007,,85590,Education,Other education n.e.c.
Left,Institute for Public Policy Research,01/01/1986,XyJHW2atW15nD69n8FEPCLOarh8,Herman George Guseley,Director,03/09/2009,28/02/2016,05845172,Manchester United Foundation,13/06/2006,,85320,Education,Technical and vocational secondary education
Left,Institute for Public Policy Research,01/01/1986,XyJHW2atW15nD69n8FEPCLOarh8,Herman George Guseley,Director,03/09/2009,28/02/2016,05845172,Manchester United Foundation,13/06/2006,,93199,"Arts, entertainment and recreation",Other sports activities
Left,Institute for Public Policy Research,01/01/1986,XyJHW2atW15nD69n8FEPCLOarh8,Herman George Guseley,Director,01/02/2000,27/06/2011,02027837,Focus Consultancy Limited,13/06/1986,20/06/2018,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Left,Institute for Public Policy Research,01/01/1986,XyJHW2atW15nD69n8FEPCLOarh8,Herman George Guseley,Director,06/07/2009,07/07/2010,04606846,Commonwealth Parliamentary Association (United Kingdom Branch),03/12/2002,,94920,Other service activities,Activities of political organisations
Left,Institute for Public Policy Research,01/01/1986,XyJHW2atW15nD69n8FEPCLOarh8,Herman George Guseley,Director,07/02/1997,17/10/2006,02923836,Brooknight Security Limited,28/04/1994,,80100,Administrative and support service activities,Private security activities
Left,Institute for Public Policy Research,01/01/1986,XyJHW2atW15nD69n8FEPCLOarh8,Herman George Guseley,Director,07/02/1997,17/10/2006,02923836,Brooknight Security Limited,28/04/1994,,96090,Other service activities,Other service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,zaz_W0A5Sm66BnMzKl9G869r66U,Charles Jeremy Mawdesley Hardie,Director,18/01/2008,31/12/2015,06477262,China Dialogue Trust,18/01/2008,,63120,Information and communication,Web portals
Left,Institute for Public Policy Research,01/01/1986,zaz_W0A5Sm66BnMzKl9G869r66U,Charles Jeremy Mawdesley Hardie,Director,13/09/1999,05/06/2009,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,zaz_W0A5Sm66BnMzKl9G869r66U,Charles Jeremy Mawdesley Hardie,Director,06/05/2008,01/05/2009,04423501,International House World Organisation Limited,24/04/2002,,85590,Education,Other education n.e.c.
Left,Institute for Public Policy Research,01/01/1986,zaz_W0A5Sm66BnMzKl9G869r66U,Charles Jeremy Mawdesley Hardie,Secretary,30/07/2005,15/10/2007,05495827,Emma Hardie Limited,30/06/2005,,47750,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of cosmetic and toilet articles in specialised stores
Left,Institute for Public Policy Research,01/01/1986,zaz_W0A5Sm66BnMzKl9G869r66U,Charles Jeremy Mawdesley Hardie,Director,23/12/1999,07/12/2005,SC202775,Lfr Group Limited,23/12/1999,,56101,Accommodation and food service activities,Licenced restaurants
Left,Institute for Public Policy Research,01/01/1986,zaz_W0A5Sm66BnMzKl9G869r66U,Charles Jeremy Mawdesley Hardie,Director,23/12/1999,07/12/2005,SC202775,Lfr Group Limited,23/12/1999,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,z_2ycpw88h3mAmyNlk-Ji5NmTIg,Noreena Hertz,Director,21/02/2008,,06511723,Global Reach International Limited,21/02/2008,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,bkioW5OJp5vyJNfaXY8jMBSWXuk,Mp Patricia Hope Hewitt,Director,26/03/2004,18/04/2008,03918992,Policy Network and Communications Ltd,31/01/2000,08/02/2022,85590,Education,Other education n.e.c.
Left,Institute for Public Policy Research,01/01/1986,WXvTelYOt4YGbTPNZC6vosRE_A4,Lord Clive Richard Hollick of Notting Hill,Director,19/12/2001,19/10/2011,00023307,Diageo Plc,21/10/1886,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,WXvTelYOt4YGbTPNZC6vosRE_A4,Lord Clive Richard Hollick of Notting Hill,Director,18/02/2002,11/03/2008,02238415,Southbank Centre Limited,31/03/1988,,90040,"Arts, entertainment and recreation",Operation of arts facilities
Left,Institute for Public Policy Research,01/01/1986,WXvTelYOt4YGbTPNZC6vosRE_A4,Lord Clive Richard Hollick of Notting Hill,Director,01/04/2003,11/03/2008,03174667,The South Bank Foundation Limited,18/03/1996,,96090,Other service activities,Other service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,WXvTelYOt4YGbTPNZC6vosRE_A4,Lord Clive Richard Hollick of Notting Hill,Director,04/04/1996,12/05/2005,00152298,Ubmg Holdings,18/12/1918,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,WXvTelYOt4YGbTPNZC6vosRE_A4,Lord Clive Richard Hollick of Notting Hill,Director,07/05/2004,28/04/2005,03012148,Northern & Shell Enterprises Limited,20/01/1995,,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,nyQEzLfszqtTJLc9v9NG9NqDgCU,Professor Jane Katherine Humphries,Director,15/03/2000,05/06/2009,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,igL6vdkELjFX1jjHiyAMKjBzVpY,Sir Jeremy Israel Isaacs,Director,12/01/1995,,03009164,Jeremy Isaacs Productions Limited,12/01/1995,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Institute for Public Policy Research,01/01/1986,ENwImDO2hXQtbY99jf4JJKJ-WjM,Alan Raymond Jinkinson,Director,27/02/1996,31/03/2008,03007520,Privatised Public Service Pension Plan Trustees Limited,09/01/1995,11/09/2018,66290,Financial and insurance activities,Other activities auxiliary to insurance and pension funding
Left,Institute for Public Policy Research,01/01/1986,tkX86FADT_Z702r3w0bCBUz7ju4,Paul Clough,Secretary,07/06/2004,23/03/2007,04041367,I.P.P.R. Trading Limited,26/07/2000,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,IP7kTjKuvExAOmwocGnu_ik3hcQ,Professor Nicholas Robin Pearce,Director,26/06/2008,07/09/2011,04604923,Riba Trust Limited,29/11/2002,14/04/2015,85520,Education,Cultural education
Left,Institute for Public Policy Research,01/01/1986,IP7kTjKuvExAOmwocGnu_ik3hcQ,Professor Nicholas Robin Pearce,Director,26/06/2008,07/09/2011,04604923,Riba Trust Limited,29/11/2002,14/04/2015,91011,"Arts, entertainment and recreation",Library activities
Left,Institute for Public Policy Research,01/01/1986,IP7kTjKuvExAOmwocGnu_ik3hcQ,Professor Nicholas Robin Pearce,Director,26/06/2008,07/09/2011,04604923,Riba Trust Limited,29/11/2002,14/04/2015,91012,"Arts, entertainment and recreation",Archives activities
Left,Institute for Public Policy Research,01/01/1986,IP7kTjKuvExAOmwocGnu_ik3hcQ,Professor Nicholas Robin Pearce,Secretary,23/03/2007,02/01/2008,04041367,I.P.P.R. Trading Limited,26/07/2000,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,IP7kTjKuvExAOmwocGnu_ik3hcQ,Professor Nicholas Robin Pearce,Director,01/12/2005,19/07/2007,02259016,The Crime Concern Trust Limited,17/05/1988,,88990,Human health and social work activities,Other social work activities without accommodation n.e.c.
Left,Institute for Public Policy Research,01/01/1986,Kdbhkjq3-3OMKed2MteTMk7jv1s,Dame Jane Elisabeth Roberts,Secretary,02/01/2008,01/01/2011,04041367,I.P.P.R. Trading Limited,26/07/2000,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,q9Ee0w28m1EDuQ8evLsVBMVz2T8,Jane Priscilla Smith,Secretary,25/01/2005,,05341679,Bell Smith Limited,25/01/2005,10/05/2022,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Left,Institute for Public Policy Research,01/01/1986,q9Ee0w28m1EDuQ8evLsVBMVz2T8,Jane Priscilla Smith,Secretary,28/01/2008,11/06/2015,04041367,I.P.P.R. Trading Limited,26/07/2000,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,DNmsTNtyIvRpyURybEkOEs1JzYo,Christopher Charles Stone,Director,06/06/2005,14/07/2009,04816209,The Rugby Portobello Trust,01/07/2003,03/03/2020,96090,Other service activities,Other service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,DNmsTNtyIvRpyURybEkOEs1JzYo,Christopher Charles Stone,Director,06/06/2005,14/07/2009,04816209,The Rugby Portobello Trust,01/07/2003,03/03/2020,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,18/08/2006,,05548599,The Arts.Works Limited,30/08/2005,17/05/2016,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02823554,Q College Property Limited,02/06/1993,,35140,"Electricity, gas, steam and air conditioning supply",Trade of electricity
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02823554,Q College Property Limited,02/06/1993,,35230,"Electricity, gas, steam and air conditioning supply",Trade of gas through mains
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02913373,Q C Enterprises Limited,28/03/1994,,55900,Accommodation and food service activities,Other accommodation
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02913373,Q C Enterprises Limited,28/03/1994,,56210,Accommodation and food service activities,Event catering activities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,25/09/2007,04/07/2019,01986347,Roh Pension Trustee Limited,05/02/1986,,65300,Financial and insurance activities,Pension funding
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,11/09/2007,03/11/2011,04134880,Newday Cards Ltd,03/01/2001,,64921,Financial and insurance activities,Credit granting by non-deposit taking finance houses and other specialist consumer credit grantors
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,26/07/2000,01/01/2011,04041367,I.P.P.R. Trading Limited,26/07/2000,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,02/07/1996,31/03/2007,01916825,Cambridge Econometrics Limited,28/05/1985,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,01/09/2003,31/12/2006,00547018,Royal Ballet School,31/03/1955,,85310,Education,General secondary education
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,01/09/2003,31/12/2006,00547018,Royal Ballet School,31/03/1955,,85320,Education,Technical and vocational secondary education
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,29/01/1998,31/01/2006,00480523,Royal Opera House Covent Garden Foundation,01/04/1950,,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,29/01/1998,31/01/2006,00480523,Royal Opera House Covent Garden Foundation,01/04/1950,,90040,"Arts, entertainment and recreation",Operation of arts facilities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,29/01/1998,31/01/2006,00480523,Royal Opera House Covent Garden Foundation,01/04/1950,,91030,"Arts, entertainment and recreation",Operation of historical sites and buildings and similar visitor attractions
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,18/08/2006,,05548599,The Arts.Works Limited,30/08/2005,17/05/2016,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02823554,Q College Property Limited,02/06/1993,,35140,"Electricity, gas, steam and air conditioning supply",Trade of electricity
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02823554,Q College Property Limited,02/06/1993,,35230,"Electricity, gas, steam and air conditioning supply",Trade of gas through mains
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02913373,Q C Enterprises Limited,28/03/1994,,55900,Accommodation and food service activities,Other accommodation
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02913373,Q C Enterprises Limited,28/03/1994,,56210,Accommodation and food service activities,Event catering activities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,25/09/2007,04/07/2019,01986347,Roh Pension Trustee Limited,05/02/1986,,65300,Financial and insurance activities,Pension funding
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,11/09/2007,03/11/2011,04134880,Newday Cards Ltd,03/01/2001,,64921,Financial and insurance activities,Credit granting by non-deposit taking finance houses and other specialist consumer credit grantors
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,26/07/2000,01/01/2011,04041367,I.P.P.R. Trading Limited,26/07/2000,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,02/07/1996,31/03/2007,01916825,Cambridge Econometrics Limited,28/05/1985,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,01/09/2003,31/12/2006,00547018,Royal Ballet School,31/03/1955,,85310,Education,General secondary education
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,01/09/2003,31/12/2006,00547018,Royal Ballet School,31/03/1955,,85320,Education,Technical and vocational secondary education
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,29/01/1998,31/01/2006,00480523,Royal Opera House Covent Garden Foundation,01/04/1950,,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,29/01/1998,31/01/2006,00480523,Royal Opera House Covent Garden Foundation,01/04/1950,,90040,"Arts, entertainment and recreation",Operation of arts facilities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,29/01/1998,31/01/2006,00480523,Royal Opera House Covent Garden Foundation,01/04/1950,,91030,"Arts, entertainment and recreation",Operation of historical sites and buildings and similar visitor attractions
Left,Institute for Public Policy Research,01/01/1986,lbZxBsoCyNow3_PW6RRIh8LFlO0,Lisa Harker,Director,19/05/2008,31/12/2013,00246376,Political Quarterly Publishing Company Limited(the),08/03/1930,,58141,Information and communication,Publishing of learned journals
Left,Institute for Public Policy Research,01/01/1986,lbZxBsoCyNow3_PW6RRIh8LFlO0,Lisa Harker,Director,16/04/2009,28/04/2011,06879677,Aspire Oxfordshire Limited,16/04/2009,27/09/2016,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,lbZxBsoCyNow3_PW6RRIh8LFlO0,Lisa Harker,Director,16/09/2002,28/04/2011,04270053,Aspire Oxfordshire Community Enterprise Ltd.,14/08/2001,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,lbZxBsoCyNow3_PW6RRIh8LFlO0,Lisa Harker,Director,28/01/2008,01/09/2010,04041367,I.P.P.R. Trading Limited,26/07/2000,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,lbZxBsoCyNow3_PW6RRIh8LFlO0,Lisa Harker,Director,22/11/2006,19/11/2009,00203583,Nacro,04/02/1925,,68201,Real estate activities,Renting and operating of Housing Association real estate
Left,Institute for Public Policy Research,01/01/1986,lbZxBsoCyNow3_PW6RRIh8LFlO0,Lisa Harker,Director,22/11/2006,19/11/2009,00203583,Nacro,04/02/1925,,85600,Education,Educational support services
Left,Institute for Public Policy Research,01/01/1986,lbZxBsoCyNow3_PW6RRIh8LFlO0,Lisa Harker,Director,22/11/2006,19/11/2009,00203583,Nacro,04/02/1925,,88990,Human health and social work activities,Other social work activities without accommodation n.e.c.
Left,Institute for Public Policy Research,01/01/1986,lbZxBsoCyNow3_PW6RRIh8LFlO0,Lisa Harker,Director,29/04/2005,29/01/2009,03709549,The Fatherhood Institute,08/02/1999,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Left,Institute for Public Policy Research,01/01/1986,lbZxBsoCyNow3_PW6RRIh8LFlO0,Lisa Harker,Director,29/04/2005,29/01/2009,03709549,The Fatherhood Institute,08/02/1999,,85590,Education,Other education n.e.c.
Left,Institute for Public Policy Research,01/01/1986,lbZxBsoCyNow3_PW6RRIh8LFlO0,Lisa Harker,Director,27/10/1998,08/11/2006,02063604,Daycare Trust,10/10/1986,12/05/2015,63990,Information and communication,Other information service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,23/06/2005,,05419603,The Holt Bookshop Limited,11/04/2005,06/07/2021,47610,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of books in specialised stores
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,01/06/2002,31/12/2016,00734421,Penguin Random House Limited,05/09/1962,,58110,Information and communication,Book publishing
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,01/06/2002,31/12/2016,00861590,Penguin Books Limited,15/10/1965,,58110,Information and communication,Book publishing
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,14/07/2008,09/06/2016,00749504,The Royal National Theatre,08/02/1963,,90010,"Arts, entertainment and recreation",Performing arts
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,14/07/2008,09/06/2016,00749504,The Royal National Theatre,08/02/1963,,90020,"Arts, entertainment and recreation",Support activities to performing arts
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,14/07/2008,09/06/2016,00749504,The Royal National Theatre,08/02/1963,,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,15/03/1996,01/07/2013,00053723,Pearson Plc,12/08/1897,,58190,Information and communication,Other publishing activities
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,15/04/1996,30/06/2013,00096263,Pearson Management Services Limited,30/12/1907,,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,19/07/1996,30/06/2013,00145205,Pearson Overseas Holdings Limited,01/11/1916,,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,01/04/1996,30/06/2013,01341060,Pearson Services Limited,29/11/1977,,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,02/02/2007,13/06/2013,01177822,Dorling Kindersley Limited,18/07/1974,,58110,Information and communication,Book publishing
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,10/09/2007,27/03/2013,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,14/07/2008,01/09/2010,04041367,I.P.P.R. Trading Limited,26/07/2000,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,01/10/2000,14/06/2010,03458056,"International Rescue Committee, U.K.",30/10/1997,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,28/02/2005,31/05/2010,01969090,Rough Guides Limited(the),05/12/1985,,58110,Information and communication,Book publishing
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,01/07/2007,01/11/2009,03783095,World Book Day Limited,07/06/1999,,47610,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of books in specialised stores
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,01/07/2007,01/11/2009,03783095,World Book Day Limited,07/06/1999,,58110,Information and communication,Book publishing
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,01/07/2007,01/11/2009,03783095,World Book Day Limited,07/06/1999,,85520,Education,Cultural education
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,15/05/1997,29/05/2007,03041245,Pearson Amsterdam Finance Limited,03/04/1995,27/10/2017,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Left,Institute for Public Policy Research,01/01/1986,TBPI57--AVF9Ap0SvtBBUbaBZYQ,John Crowther Makinson,Director,30/07/1996,29/05/2007,00672908,Pearson Nominees Limited,19/10/1960,,74990,"Professional, scientific and technical activities",Non-trading company non trading
