ThinkTankPoliticalWing,ThinkTankName,ThinkTankFoundedOn,OfficerId,OfficerName,OfficerRole,OfficerAppointedOn,OfficerResignedOn,CompanyNumber,CompanyName,CompanyDateOfCreation,CompanyDateOfCessation,CompanySicCode,CompanySicCodeCategory,CompanySicCodeDescription
Left,Demos,01/01/1993,MRzvHnyE-_heRj4ddVFiazZdt7Y,Philip James Collins,Director,20/01/2011,,07499983,Cc Speechwriters Ltd,20/01/2011,22/01/2013,90030,"Arts, entertainment and recreation",Artistic creation
Left,Demos,01/01/1993,MRzvHnyE-_heRj4ddVFiazZdt7Y,Philip James Collins,Director,26/11/2008,,06758635,High Windows Limited,26/11/2008,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,MRzvHnyE-_heRj4ddVFiazZdt7Y,Philip James Collins,Director,16/09/2008,30/01/2018,02667039,Demos Consulting Limited,29/11/1991,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,MRzvHnyE-_heRj4ddVFiazZdt7Y,Philip James Collins,Director,03/07/2008,30/01/2018,02977740,Demos,11/10/1994,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Secretary,13/02/2006,,05707061,Mackenzie Gallery Ltd,13/02/2006,04/03/2014,47781,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale in commercial art galleries
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,01/09/2005,10/05/2013,03033654,Centrica Plc,16/03/1995,,35110,"Electricity, gas, steam and air conditioning supply",Production of electricity
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,01/09/2005,10/05/2013,03033654,Centrica Plc,16/03/1995,,35130,"Electricity, gas, steam and air conditioning supply",Distribution of electricity
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,01/09/2005,10/05/2013,03033654,Centrica Plc,16/03/1995,,35210,"Electricity, gas, steam and air conditioning supply",Manufacture of gas
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,01/09/2005,10/05/2013,03033654,Centrica Plc,16/03/1995,,35220,"Electricity, gas, steam and air conditioning supply",Distribution of gaseous fuels through mains
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,13/05/2009,15/04/2013,03298904,Bhp Billiton Group Limited,06/01/1997,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,4ydPZ0RGAJEJ39onjYs18Ougu6E,Rebecca Bunce,Director,19/11/2014,15/12/2016,06729420,Inclusion London,21/10/2008,,86900,Human health and social work activities,Other human health activities
Left,Institute for Public Policy Research,01/01/1986,cvoS_I4sbWoUxZ5hdrEBdfLIX-8,Donald Macinnes Peck,Director,24/11/2008,,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,cvoS_I4sbWoUxZ5hdrEBdfLIX-8,Donald Macinnes Peck,Director,08/06/1994,,02936866,Foundation Rachel and Pamela Schiele,08/06/1994,,01500,"Agriculture, Forestry and Fishing",Mixed farming
Left,Institute for Public Policy Research,01/01/1986,cvoS_I4sbWoUxZ5hdrEBdfLIX-8,Donald Macinnes Peck,Director,28/04/2010,22/03/2018,03028678,"St. John's, Smith Square Charitable Trust",03/03/1995,,90040,"Arts, entertainment and recreation",Operation of arts facilities
Left,Institute for Public Policy Research,01/01/1986,B_p9zDteuDzaZVzXR1Au6PYPgOQ,Naresh Ramchandani,Director,08/09/2008,,06690880,Qwerty Something Ltd,08/09/2008,25/06/2013,73120,"Professional, scientific and technical activities",Media representation services
Left,Institute for Public Policy Research,01/01/1986,B_p9zDteuDzaZVzXR1Au6PYPgOQ,Naresh Ramchandani,Director,30/04/2007,,06231298,Green Thing Trust,30/04/2007,,85520,Education,Cultural education
Left,Institute for Public Policy Research,01/01/1986,B_p9zDteuDzaZVzXR1Au6PYPgOQ,Naresh Ramchandani,Director,17/04/2007,,06216396,Green Thing Limited,17/04/2007,,85520,Education,Cultural education
Left,Institute for Public Policy Research,01/01/1986,B_p9zDteuDzaZVzXR1Au6PYPgOQ,Naresh Ramchandani,Director,01/10/2012,30/09/2022,01599748,Pentagram Design Limited,25/11/1981,,71111,"Professional, scientific and technical activities",Architectural activities
Left,Institute for Public Policy Research,01/01/1986,B_p9zDteuDzaZVzXR1Au6PYPgOQ,Naresh Ramchandani,Director,01/10/2012,30/09/2022,01599748,Pentagram Design Limited,25/11/1981,,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,B_p9zDteuDzaZVzXR1Au6PYPgOQ,Naresh Ramchandani,Director,01/12/2014,01/11/2016,02206559,Wildscreen,18/12/1987,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Left,Institute for Public Policy Research,01/01/1986,1_jLS1PM6ubAL95qzZGr7Lgnk1E,Jess Search,Director,16/12/2010,,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,1_jLS1PM6ubAL95qzZGr7Lgnk1E,Jess Search,Director,05/12/2005,,05645085,Britdoc Films Limited,05/12/2005,,59131,Information and communication,Motion picture distribution activities
Left,Institute for Public Policy Research,01/01/1986,1_jLS1PM6ubAL95qzZGr7Lgnk1E,Jess Search,Secretary,02/12/1997,,03474935,Shooting People Limited,02/12/1997,,59132,Information and communication,Video distribution activities
Left,Institute for Public Policy Research,01/01/1986,1_jLS1PM6ubAL95qzZGr7Lgnk1E,Jess Search,Director,02/12/1997,,03474935,Shooting People Limited,02/12/1997,,59132,Information and communication,Video distribution activities
Left,Institute for Public Policy Research,01/01/1986,1_jLS1PM6ubAL95qzZGr7Lgnk1E,Jess Search,Director,15/03/2013,30/06/2023,08446956,Doc Society Charitable Trust,15/03/2013,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Institute for Public Policy Research,01/01/1986,1_jLS1PM6ubAL95qzZGr7Lgnk1E,Jess Search,Director,04/11/2004,30/06/2023,05278207,Doc Society,04/11/2004,,59111,Information and communication,Motion picture production activities
Left,Institute for Public Policy Research,01/01/1986,1_jLS1PM6ubAL95qzZGr7Lgnk1E,Jess Search,Director,04/11/2004,30/06/2023,05278207,Doc Society,04/11/2004,,59113,Information and communication,Television programme production activities
Left,Institute for Public Policy Research,01/01/1986,mji1gVx963TYv53qH5I2ZyP_o9Q,Baroness Alison Mary Suttie,Director,10/12/2014,,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,18/08/2006,,05548599,The Arts.Works Limited,30/08/2005,17/05/2016,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02823554,Q College Property Limited,02/06/1993,,35140,"Electricity, gas, steam and air conditioning supply",Trade of electricity
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02823554,Q College Property Limited,02/06/1993,,35230,"Electricity, gas, steam and air conditioning supply",Trade of gas through mains
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02913373,Q C Enterprises Limited,28/03/1994,,55900,Accommodation and food service activities,Other accommodation
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,09/01/1997,29/06/2022,02913373,Q C Enterprises Limited,28/03/1994,,56210,Accommodation and food service activities,Event catering activities
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,25/09/2007,04/07/2019,01986347,Roh Pension Trustee Limited,05/02/1986,,65300,Financial and insurance activities,Pension funding
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,26/08/2010,26/01/2017,07297722,Newday Ltd,28/06/2010,,64921,Financial and insurance activities,Credit granting by non-deposit taking finance houses and other specialist consumer credit grantors
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,03/11/2011,26/01/2017,07753556,Newday Intermediate Holdings Limited,26/08/2011,,64205,Financial and insurance activities,Activities of financial services holding companies
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,11/09/2007,03/11/2011,04134880,Newday Cards Ltd,03/01/2001,,64921,Financial and insurance activities,Credit granting by non-deposit taking finance houses and other specialist consumer credit grantors
Left,Institute for Public Policy Research,01/01/1986,eCh2Uz-IsqEE22Gi_ojbEN4APgQ,Lord John Leonard Eatwell,Director,26/07/2000,01/01/2011,04041367,I.P.P.R. Trading Limited,26/07/2000,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,15/04/2011,,07606160,Court Cavendish Healthcare Management Services Limited,15/04/2011,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,09/06/2008,,06595141,Cmg Investment Holdings Limited,16/05/2008,09/04/2015,87200,Human health and social work activities,"Residential care activities for learning difficulties, mental health and substance abuse"
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Secretary,01/05/2008,,06214139,2 Enterprises Limited,16/04/2007,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,29/05/2007,,06214139,2 Enterprises Limited,16/04/2007,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,20/09/2001,,04290684,Court Cavendish Limited,20/09/2001,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,19/10/2007,09/02/2021,06402891,Elysian Capital Nominee Limited,18/10/2007,,64303,Financial and insurance activities,Activities of venture and development capital companies
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,20/07/2011,31/10/2019,07712656,Hc-One Limited,20/07/2011,,87100,Human health and social work activities,Residential nursing care facilities
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,20/07/2011,31/10/2019,07712656,Hc-One Limited,20/07/2011,,87300,Human health and social work activities,Residential care activities for the elderly and disabled
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,24/09/2013,10/12/2018,08698034,Cmg Holdco Limited,19/09/2013,04/01/2022,87200,Human health and social work activities,"Residential care activities for learning difficulties, mental health and substance abuse"
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,18/12/2017,05555758,Hc-One (Nhp5) Limited,07/09/2005,,68100,Real estate activities,Buying and selling of own real estate
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,18/12/2017,05579560,Hc-One (Nhp6) Limited,30/09/2005,,68100,Real estate activities,Buying and selling of own real estate
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,04611037,Nhp Operations (York) Limited,06/12/2002,29/03/2022,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,03288142,Hc-One (Nhp7) Limited,05/12/1996,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,03287983,Hc-One (Nhp8) Limited,05/12/1996,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,05296574,Libra Careco Holdings Limited,25/11/2004,05/04/2022,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,05555760,Libra Careco Ch2 Propco Holdco Limited,07/09/2005,05/04/2022,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,03103526,Hc-One (Nhp3) Limited,19/09/1995,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,03287957,Nhp Securities No. 3 Limited,05/12/1996,03/05/2022,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,05296590,Libra Careco Investments 2 Limited,25/11/2004,05/04/2022,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,05324564,Libra Guaranteeco Limited,05/01/2005,22/03/2022,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,05578204,Libra Careco Ch3 Propco Holdco Limited,29/09/2005,05/04/2022,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,02798607,Nhp Limited,11/03/1993,03/05/2022,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,03429499,Llnh Limited,04/09/1997,11/01/2022,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,03417993,Nhp Securities No. 4 Limited,12/08/1997,11/01/2022,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,05296579,Hc-One (Nhp1) Limited,25/11/2004,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,12/11/2014,22/09/2017,05296600,Libra Careco Limited,25/11/2004,10/05/2022,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,30/04/2010,19/11/2014,07112415,Integrated Pharmaceutical Services (Ips) Limited,23/12/2009,,21200,Manufacturing,Manufacture of pharmaceutical preparations
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,25/04/2008,24/11/2011,06539986,Idverde Uk Limited,19/03/2008,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,25/04/2008,24/11/2011,06539986,Idverde Uk Limited,19/03/2008,,81300,Administrative and support service activities,Landscape service activities
Left,Institute for Public Policy Research,01/01/1986,L6Ov-K4gw19EcZWOQco20lp9PtY,Chaitanya Bhupendra Patel,Director,13/09/2001,12/05/2011,03034557,The Windsor Leadership Trust,17/03/1995,,85422,Education,Post-graduate level higher education
Left,Institute for Public Policy Research,01/01/1986,BoONylGrNiZR78WxIIOy8SeZWuU,Dame Jane Elisabeth Roberts,Director,11/06/2008,,04073686,Dr Foster Ethics Committee Limited,13/09/2000,19/04/2016,86900,Human health and social work activities,Other human health activities
Left,Institute for Public Policy Research,01/01/1986,BoONylGrNiZR78WxIIOy8SeZWuU,Dame Jane Elisabeth Roberts,Secretary,04/06/2007,01/09/2016,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,BoONylGrNiZR78WxIIOy8SeZWuU,Dame Jane Elisabeth Roberts,Director,05/12/2005,24/06/2016,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,BoONylGrNiZR78WxIIOy8SeZWuU,Dame Jane Elisabeth Roberts,Director,28/09/2010,01/04/2014,02398586,Freedom From Torture,26/06/1989,,86900,Human health and social work activities,Other human health activities
Left,Institute for Public Policy Research,01/01/1986,BoONylGrNiZR78WxIIOy8SeZWuU,Dame Jane Elisabeth Roberts,Director,12/07/2006,15/11/2012,03588930,Parenting Uk,26/06/1998,27/05/2014,94990,Other service activities,Activities of other membership organisations n.e.c.
Left,Institute for Public Policy Research,01/01/1986,oeOw2E2hpNbGRS6zKpht7ls9w2I,Dr Margaret Ebunoluwa Aderin,Director,03/11/2004,,05277397,Science Innovation Limited,03/11/2004,,59112,Information and communication,Video production activities
Left,Institute for Public Policy Research,01/01/1986,oeOw2E2hpNbGRS6zKpht7ls9w2I,Dr Margaret Ebunoluwa Aderin,Director,03/11/2004,,05277397,Science Innovation Limited,03/11/2004,,72190,"Professional, scientific and technical activities",Other research and experimental development on natural sciences and engineering
Left,Institute for Public Policy Research,01/01/1986,oeOw2E2hpNbGRS6zKpht7ls9w2I,Dr Margaret Ebunoluwa Aderin,Director,03/11/2004,,05277397,Science Innovation Limited,03/11/2004,,85590,Education,Other education n.e.c.
Left,Institute for Public Policy Research,01/01/1986,oeOw2E2hpNbGRS6zKpht7ls9w2I,Dr Margaret Ebunoluwa Aderin,Director,03/11/2004,,05277397,Science Innovation Limited,03/11/2004,,90010,"Arts, entertainment and recreation",Performing arts
Left,Institute for Public Policy Research,01/01/1986,oeOw2E2hpNbGRS6zKpht7ls9w2I,Dr Margaret Ebunoluwa Aderin,Director,11/09/2008,16/09/2010,03994943,Young Engineers,16/05/2000,10/11/2022,85600,Education,Educational support services
Left,Institute for Public Policy Research,01/01/1986,avHkxkLiMfhOSpOIOM8hjkh7QLU,Lord Andrew Adonis,Director,26/11/2013,,03918992,Policy Network and Communications Ltd,31/01/2000,08/02/2022,85590,Education,Other education n.e.c.
Left,Institute for Public Policy Research,01/01/1986,avHkxkLiMfhOSpOIOM8hjkh7QLU,Lord Andrew Adonis,Director,28/09/2010,23/09/2022,07390138,Baker Dearing Educational Trust,28/09/2010,,85320,Education,Technical and vocational secondary education
Left,Institute for Public Policy Research,01/01/1986,avHkxkLiMfhOSpOIOM8hjkh7QLU,Lord Andrew Adonis,Director,27/03/2013,16/07/2018,02292601,Institute for Public Policy Research,02/09/1988,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,avHkxkLiMfhOSpOIOM8hjkh7QLU,Lord Andrew Adonis,Director,06/08/2014,14/06/2018,01686164,Edge Foundation,10/12/1982,,85600,Education,Educational support services
Left,Institute for Public Policy Research,01/01/1986,avHkxkLiMfhOSpOIOM8hjkh7QLU,Lord Andrew Adonis,Director,21/01/2011,29/11/2017,04267888,Merit Group Plc,09/08/2001,,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Left,Institute for Public Policy Research,01/01/1986,avHkxkLiMfhOSpOIOM8hjkh7QLU,Lord Andrew Adonis,Director,01/10/2011,30/09/2017,01749877,Rm Plc,02/09/1983,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,avHkxkLiMfhOSpOIOM8hjkh7QLU,Lord Andrew Adonis,Director,07/04/2011,06/04/2017,04478840,Teach First,05/07/2002,,85600,Education,Educational support services
Left,Institute for Public Policy Research,01/01/1986,avHkxkLiMfhOSpOIOM8hjkh7QLU,Lord Andrew Adonis,Director,27/03/2013,22/03/2017,04041367,I.P.P.R. Trading Limited,26/07/2000,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Left,Institute for Public Policy Research,01/01/1986,avHkxkLiMfhOSpOIOM8hjkh7QLU,Lord Andrew Adonis,Director,15/12/2010,18/06/2014,01686164,Edge Foundation,10/12/1982,,85600,Education,Educational support services
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,05/11/2012,,08280892,Silvergate Media Developments Limited,05/11/2012,01/05/2018,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,02/08/2012,,08166410,Koovs Plc,02/08/2012,17/03/2023,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,02/08/2012,,08166410,Koovs Plc,02/08/2012,17/03/2023,74100,"Professional, scientific and technical activities",specialised design activities
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,21/01/2011,,07502040,The Charlie Parsons Foundation,21/01/2011,,88990,Human health and social work activities,Other social work activities without accommodation n.e.c.
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,25/01/2007,,06067105,Castaway Holdings Limited,25/01/2007,25/12/2018,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Secretary,25/01/2007,,06067105,Castaway Holdings Limited,25/01/2007,25/12/2018,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,30/11/2006,,05982870,Silvergate Investments Limited,31/10/2006,18/07/2019,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,16/01/2006,,05636001,Olga Tv Limited,25/11/2005,,59113,Information and communication,Television programme production activities
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,09/01/2006,,05635995,Bm Creative Management Limited,25/11/2005,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,08/07/2014,26/09/2022,09121278,Oct S5 Limited,08/07/2014,,59113,Information and communication,Television programme production activities
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,08/09/2011,26/09/2022,07767492,Vampire Squid Productions Limited,08/09/2011,,59113,Information and communication,Television programme production activities
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,08/09/2011,22/06/2022,07767497,Silvergate Media Limited,08/09/2011,,59113,Information and communication,Television programme production activities
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,08/09/2011,22/06/2022,07767488,Silvergate Ppl Limited,08/09/2011,,59113,Information and communication,Television programme production activities
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,01/11/2012,23/05/2022,08278080,Monkey Wtb Limited,01/11/2012,,59113,Information and communication,Television programme production activities
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,06/02/2014,23/05/2022,08880268,Silvergate Media Holdings Limited,06/02/2014,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,01/11/2012,23/05/2022,08278060,Fairytale Hd Limited,01/11/2012,,59113,Information and communication,Television programme production activities
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Secretary,20/08/1992,12/07/2017,02741628,Castaway Television Productions Limited,20/08/1992,,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,20/08/1992,12/07/2017,02741628,Castaway Television Productions Limited,20/08/1992,,90030,"Arts, entertainment and recreation",Artistic creation
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,17/11/2005,16/11/2015,05382856,Crimestoppers Trust,04/03/2005,,84230,Public administration and defence; compulsory social security,Justice and judicial activities
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,23/09/2009,18/07/2014,06080860,Qam Building Management Limited,02/02/2007,,98000,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Residents property management
Left,Institute for Public Policy Research,01/01/1986,mX-D4eeAGqOxCdDx3CVqhn2XoVw,Lord Waheed Alli,Director,16/01/2001,01/11/2012,04006623,Asos Plc,02/06/2000,,70100,"Professional, scientific and technical activities",Activities of head offices
